week_year,district,week,year,avg_temp,rainfall,humidity,disease_raw,cases
45_2014,Muzaffarpur,45,2014,23.33,0.0,75.86,HEPATITIS_A,148.0
45_2014,Nashik,45,2014,25.27,0.0,49.43,CHOLERA,23.0
45_2014,Bilaspur,45,2014,23.01,0.0,67.0,DENGUE,17.0
45_2014,Golaghat,45,2014,24.51,0.0,64.29,FOOD_POISONING,2.0
45_2014,Nagaon,45,2014,25.18,0.0,66.86,SCRUB_TYPHUS,17.0
45_2014,Munger,45,2014,21.69,0.0,73.71,FOOD_POISONING,2.0
45_2014,Haveli,45,2014,25.54,0.0,47.14,CHOLERA,23.0
45_2014,Panchmahal,45,2014,27.36,0.0,48.0,HEPATITIS_A,148.0
46_2014,Chikkaballapur,46,2014,22.34,30.7,80.86,MEASLES,1.0
46_2014,Chikkaballapur,46,2014,22.34,30.7,80.86,DENGUE,17.0
46_2014,Dharwad,46,2014,23.81,51.3,78.0,DENGUE,17.0
46_2014,Gomati,46,2014,23.74,0.0,70.14,,17.0
46_2014,Goalpara,46,2014,23.15,0.6,76.71,HEPATITIS_A,148.0
46_2014,Vaishali,46,2014,21.76,0.0,69.29,DENGUE,17.0
46_2014,Dahod,46,2014,26.9,13.8,62.14,HEPATITIS_A,148.0
47_2014,Chikkaballapur,47,2014,21.17,0.0,72.71,DENGUE,17.0
47_2014,Chikkaballapur,47,2014,21.17,0.0,72.71,MEASLES,1.0
47_2014,Chikkaballapur,47,2014,21.17,0.0,72.71,DIPHTHERIA,17.0
47_2014,Dharwad,47,2014,22.31,0.0,70.29,CHIKUNGUNYA,17.0
47_2014,Mahe,47,2014,26.19,6.9,82.71,DENGUE,17.0
47_2014,Bagalakote,47,2014,24.62,0.0,60.43,CHICKENPOX,17.0
47_2014,Dakshina,47,2014,26.61,0.0,73.43,DENGUE,17.0
47_2014,Shivamogga,47,2014,22.94,0.0,67.14,DENGUE,17.0
48_2014,Kannur,48,2014,26.23,1.2,78.29,FOOD_POISONING,2.0
48_2014,Malappuram,48,2014,25.0,4.8,80.86,HEPATITIS_A,148.0
48_2014,Chikkaballapura,48,2014,20.06,2.5,68.14,RABIES,17.0
48_2014,Palakkad,48,2014,24.9,4.4,71.57,FOOD_POISONING,2.0
49_2014,Janjgir,49,2014,20.94,0.0,57.71,FOOD_POISONING,2.0
49_2014,Narmada,49,2014,21.62,0.0,54.29,FOOD_POISONING,2.0
49_2014,Panchmahal,49,2014,24.59,0.0,46.57,HEPATITIS_A,148.0
49_2014,Bandipora,49,2014,6.63,0.0,43.29,CHICKENPOX,17.0
49_2014,Ganderbal,49,2014,-13.48,0.0,48.71,CHICKENPOX,17.0
49_2014,Pulwama,49,2014,2.42,0.0,46.29,MEASLES,1.0
50_2014,Kalaburagi,50,2014,24.31,11.9,66.43,DENGUE,17.0
50_2014,Tumkur,50,2014,23.21,9.9,75.71,FOOD_POISONING,2.0
50_2014,Thane,50,2014,26.31,9.1,66.57,FOOD_POISONING,2.0
50_2014,Barnala,50,2014,15.03,13.0,60.43,HEPATITIS_A,148.0
51_2014,Baster,51,2014,18.44,0.0,58.71,MALARIA,19.0
51_2014,Osmanabad,51,2014,20.61,0.1,49.0,CHOLERA,23.0
51_2014,Thane,51,2014,24.51,0.0,48.29,DENGUE,17.0
51_2014,Thane,51,2014,24.51,0.0,48.29,MALARIA,19.0
52_2014,Sibsagar,52,2014,18.16,0.0,73.14,CHOLERA,23.0
52_2014,Dahod,52,2014,19.76,0.0,46.29,CHOLERA,23.0
52_2014,Karnal,52,2014,11.19,0.0,83.14,RABIES,17.0
52_2014,Gadchiroli,52,2014,21.09,0.0,48.0,MALARIA,19.0
52_2014,Nashik,52,2014,19.37,0.0,56.29,MALARIA,19.0
52_2014,Bolangir,52,2014,18.79,0.0,55.29,FOOD_POISONING,2.0
01_2015,Jajpur,1,2015,21.22,53.8,80.29,HEPATITIS_A,148.0
01_2015,Koraput,1,2015,18.75,18.9,79.0,FOOD_POISONING,2.0
01_2015,Ludhiana,1,2015,12.44,0.2,85.43,CHOLERA,23.0
01_2015,Hoshiarpur,1,2015,12.59,0.0,84.29,CHOLERA,23.0
01_2015,Pondicherry,1,2015,25.45,63.4,84.71,CHICKENPOX,17.0
01_2015,Dholpur,1,2015,14.11,7.9,83.43,FOOD_POISONING,2.0
02_2015,Cachar,2,2015,17.64,7.2,79.57,MALARIA,19.0
02_2015,Darrang,2,2015,18.26,0.2,77.29,HEPATITIS_A,148.0
02_2015,Golaghat,2,2015,17.58,6.9,77.0,HEPATITIS_A,148.0
02_2015,Marigaon,2,2015,18.43,0.1,75.43,MALARIA,19.0
02_2015,Nalbari,2,2015,17.92,2.1,78.0,HEPATITIS_A,148.0
02_2015,Muzaffarpur,2,2015,16.18,0.0,77.14,HEPATITIS_A,148.0
02_2015,Vadodara,2,2015,20.86,0.0,50.14,CHOLERA,23.0
02_2015,Vadodara,2,2015,20.86,0.0,50.14,HEPATITIS_A,148.0
03_2015,Jamnagar,3,2015,20.88,0.0,57.29,MEASLES,1.0
03_2015,Gurgaon,3,2015,13.09,3.0,81.86,MEASLES,1.0
03_2015,Mewat,3,2015,13.43,1.0,80.14,MEASLES,1.0
03_2015,Chandrapur,3,2015,20.64,0.0,47.29,DENGUE,17.0
03_2015,Chandrapur,3,2015,20.64,0.0,47.29,MALARIA,19.0
03_2015,Sangli,3,2015,21.26,0.0,36.57,DENGUE,17.0
03_2015,Sindhudurg,3,2015,24.04,0.0,51.0,HEPATITIS_A,148.0
04_2015,Dimapur,4,2015,16.99,0.5,75.57,DENGUE,17.0
04_2015,Bolangir,4,2015,20.84,0.0,49.14,FOOD_POISONING,2.0
04_2015,Khurda,4,2015,15.54,24.9,83.0,HEPATITIS_A,148.0
04_2015,Koraput,4,2015,17.24,0.0,61.57,FOOD_POISONING,2.0
04_2015,Asifabad,4,2015,22.65,0.0,55.71,FOOD_POISONING,2.0
04_2015,Darrang,4,2015,18.86,0.0,73.57,FOOD_POISONING,2.0
04_2015,Dibrugarh,4,2015,17.99,0.0,74.0,FOOD_POISONING,2.0
04_2015,Nalbari,4,2015,18.13,0.0,73.29,FOOD_POISONING,2.0
05_2015,Panchmahal,5,2015,20.51,0.0,49.0,HEPATITIS_A,148.0
05_2015,Chikkaballapur,5,2015,21.89,0.0,60.14,DENGUE,17.0
05_2015,Tumkur,5,2015,22.24,0.0,58.57,FOOD_POISONING,2.0
05_2015,Kolhapur,5,2015,24.41,0.0,52.57,DENGUE,17.0
05_2015,Dhenkanal,5,2015,21.89,0.1,71.29,CHOLERA,23.0
05_2015,Jajpur,5,2015,21.24,0.0,73.86,FOOD_POISONING,2.0
05_2015,Patiala,5,2015,11.41,0.1,75.29,HEPATITIS_A,148.0
06_2015,East,6,2015,21.22,0.0,56.14,HEPATITIS_A,148.0
06_2015,Amravati,6,2015,23.33,0.0,48.86,HEPATITIS_A,148.0
06_2015,Chandrapur,6,2015,24.48,0.0,47.43,MALARIA,19.0
06_2015,Bhilwara,6,2015,17.99,0.3,52.14,FOOD_POISONING,2.0
07_2015,Gaya,7,2015,18.99,0.3,62.57,MALARIA,19.0
07_2015,Sitamarhi,7,2015,18.65,0.2,61.71,CHICKENPOX,17.0
07_2015,Vaishali,7,2015,19.09,2.3,67.0,CHICKENPOX,17.0
07_2015,Haveli,7,2015,24.29,0.1,46.0,,17.0
07_2015,Banaskantha,7,2015,22.67,0.0,39.14,FOOD_POISONING,2.0
07_2015,Surat,7,2015,24.24,0.2,52.57,CHOLERA,23.0
07_2015,Pulwama,7,2015,-1.54,0.9,41.0,MEASLES,1.0
07_2015,Srinagar,7,2015,2.64,0.9,35.57,CHICKENPOX,17.0
08_2015,Davangere,8,2015,25.61,0.0,39.14,FOOD_POISONING,2.0
08_2015,Akola,8,2015,25.12,0.0,43.71,CHOLERA,23.0
08_2015,Sindhudurg,8,2015,26.97,0.0,56.0,CHOLERA,23.0
09_2015,Patiala,9,2015,16.98,60.2,79.0,CHICKENPOX,17.0
09_2015,Roopnagar,9,2015,17.54,27.6,71.43,MEASLES,1.0
09_2015,Pratapgarh,9,2015,22.34,37.6,74.57,CHOLERA,23.0
09_2015,Goalpara,9,2015,23.35,3.5,77.0,CHICKENPOX,17.0
10_2015,Gopalganj,10,2015,20.91,13.1,61.57,CHICKENPOX,17.0
10_2015,Alappuzha,10,2015,27.84,35.6,78.71,DENGUE,17.0
10_2015,Kollam,10,2015,27.7,42.5,78.29,DENGUE,17.0
10_2015,Kozhikode,10,2015,28.34,19.2,68.86,DENGUE,17.0
10_2015,Nashik,10,2015,21.36,0.6,52.43,DENGUE,17.0
10_2015,Kalahandi,10,2015,26.21,2.3,53.86,HEPATITIS_A,148.0
12_2015,Dhemaji,12,2015,21.82,5.1,71.86,CHICKENPOX,17.0
12_2015,Nagaon,12,2015,26.46,0.0,49.43,DENGUE,17.0
12_2015,Janjgir,12,2015,27.5,0.0,39.14,MEASLES,1.0
12_2015,Haveli,12,2015,27.39,0.0,47.43,,17.0
12_2015,Navsari,12,2015,28.35,0.0,39.43,CHOLERA,23.0
13_2015,Gurgaon,13,2015,26.09,1.7,55.29,CHOLERA,23.0
13_2015,Baramulla,13,2015,8.74,87.2,56.71,CHICKENPOX,17.0
13_2015,Ramanagara,13,2015,28.15,0.0,39.14,CHIKUNGUNYA,17.0
13_2015,Belgaum,13,2015,27.78,5.1,66.43,FOOD_POISONING,2.0
13_2015,Gadchiroli,13,2015,31.32,1.3,37.14,MALARIA,19.0
14_2015,Ludhiana,14,2015,21.33,68.1,77.71,CHOLERA,23.0
14_2015,Khammam,14,2015,31.09,0.5,57.29,DENGUE,17.0
14_2015,Goalpara,14,2015,23.74,86.8,84.29,HEPATITIS_A,148.0
14_2015,Jalgaon,14,2015,29.01,0.0,34.86,DENGUE,17.0
14_2015,Aizwal,14,2015,23.67,71.7,84.71,FOOD_POISONING,2.0
15_2015,Porbandar,15,2015,26.67,0.0,78.0,CHOLERA,23.0
15_2015,Navsari,15,2015,28.18,0.0,72.86,DENGUE,17.0
15_2015,Aizawl,15,2015,20.24,5.5,76.29,SCRUB_TYPHUS,17.0
15_2015,Karimnagar,15,2015,29.88,15.4,55.71,DENGUE,17.0
15_2015,Khammam,15,2015,30.54,1.1,57.29,CHIKUNGUNYA,17.0
16_2015,Kamrup,16,2015,25.58,44.9,73.0,HEPATITIS_A,148.0
16_2015,Panchmahal,16,2015,30.35,0.6,42.14,MALARIA,19.0
16_2015,East,16,2015,23.18,60.2,75.43,MEASLES,1.0
16_2015,Udupi,16,2015,28.04,14.3,75.57,DENGUE,17.0
16_2015,Kozhikode,16,2015,27.26,56.9,81.0,DENGUE,17.0
16_2015,Imphal,16,2015,22.73,11.5,72.71,HEPATITIS_A,148.0
16_2015,Sindhudurg,16,2015,28.1,6.3,70.29,MALARIA,19.0
17_2015,Jahanabad,17,2015,32.85,0.0,20.14,CHICKENPOX,17.0
17_2015,Kolhapur,17,2015,29.34,5.6,62.86,CHIKUNGUNYA,17.0
17_2015,Darrang,17,2015,23.92,86.1,84.86,LEPTOSPIROSIS,17.0
18_2015,Sabarkantha,18,2015,32.01,0.0,32.43,MEASLES,1.0
18_2015,Aravalli,18,2015,32.97,0.0,35.29,FOOD_POISONING,2.0
18_2015,Kasaragod,18,2015,28.26,23.4,82.71,MALARIA,19.0
19_2015,Kollam,19,2015,28.08,73.0,83.14,FOOD_POISONING,2.0
19_2015,Ratnagiri,19,2015,29.82,5.5,71.29,FOOD_POISONING,2.0
19_2015,Thane,19,2015,31.29,0.0,67.0,FOOD_POISONING,2.0
19_2015,Bolangir,19,2015,33.4,4.4,40.86,HEPATITIS_A,148.0
20_2015,Dahod,20,2015,33.6,0.0,32.86,,17.0
20_2015,Nashik,20,2015,31.17,1.7,50.43,MALARIA,19.0
20_2015,Nashik,20,2015,31.17,1.7,50.43,CHOLERA,23.0
20_2015,Of Himachal Pradesh,20,2015,23.14,26.6,65.86,DENGUE,17.0
20_2015,Kolhapur,20,2015,28.64,20.0,73.71,DENGUE,17.0
20_2015,Muzaffarpur,20,2015,31.74,7.5,56.43,DENGUE,17.0
20_2015,Bharuch,20,2015,33.44,1.1,55.14,FOOD_POISONING,2.0
20_2015,Davangere,20,2015,27.85,24.9,72.86,FOOD_POISONING,2.0
21_2015,Kodagu,21,2015,24.56,17.2,89.57,DIPHTHERIA,17.0
21_2015,Kollam,21,2015,27.17,64.3,87.57,,17.0
21_2015,Bhandara,21,2015,36.02,0.0,29.43,SCRUB_TYPHUS,17.0
21_2015,Baksa,21,2015,26.15,94.8,85.0,RABIES,17.0
22_2015,Malappuram,22,2015,27.31,52.4,85.71,MEASLES,1.0
22_2015,Lakhimpur,22,2015,24.41,84.3,87.14,FOOD_POISONING,2.0
22_2015,Rajkot,22,2015,33.25,0.0,58.29,FOOD_POISONING,2.0
22_2015,Gadag,22,2015,29.55,8.0,64.43,DENGUE,17.0
22_2015,Haveri,22,2015,28.91,9.8,70.86,,17.0
22_2015,Trivandrum,22,2015,27.27,38.6,85.29,FOOD_POISONING,2.0
23_2015,Chandrapur,23,2015,34.16,1.7,48.71,MALARIA,19.0
23_2015,Kolhapur,23,2015,28.28,13.1,71.71,MALARIA,19.0
23_2015,Nagpur,23,2015,34.7,0.4,41.57,MALARIA,19.0
23_2015,Balasore,23,2015,31.39,5.0,70.57,CHOLERA,23.0
24_2015,Cuttack,24,2015,31.62,59.6,76.57,CHICKENPOX,17.0
24_2015,Pratapgarh,24,2015,35.49,15.0,41.86,CHOLERA,23.0
24_2015,Udaipur,24,2015,30.69,22.0,59.29,HEPATITIS_A,148.0
24_2015,Medak,24,2015,28.33,40.6,70.71,CHOLERA,23.0
24_2015,Munger,24,2015,30.66,25.5,66.0,MALARIA,19.0
25_2015,Udupi,25,2015,24.66,216.3,95.43,CHICKENPOX,17.0
25_2015,Malappuram,25,2015,24.73,119.0,91.86,DENGUE,17.0
25_2015,Chandrapur,25,2015,27.52,236.5,87.14,MALARIA,19.0
25_2015,Angul,25,2015,28.49,47.7,80.86,HEPATITIS_A,148.0
25_2015,Jajpur,25,2015,28.82,56.3,85.57,HEPATITIS_A,148.0
26_2015,Baran,26,2015,30.21,33.7,69.14,HEPATITIS_A,148.0
26_2015,Imphal,26,2015,23.9,315.3,91.29,HEPATITIS_A,148.0
26_2015,Medinipur,26,2015,28.31,68.0,84.14,DENGUE,17.0
27_2015,Dibrugarh,27,2015,27.72,74.6,88.14,MEASLES,1.0
27_2015,Janjgir,27,2015,28.61,52.4,78.86,CHOLERA,23.0
27_2015,Kheda,27,2015,30.32,0.6,67.43,CHOLERA,23.0
27_2015,Haveri,27,2015,25.21,7.9,81.43,CHOLERA,23.0
27_2015,Uttara,27,2015,29.29,68.5,83.71,CHOLERA,23.0
28_2015,Kannur,28,2015,26.28,61.3,87.0,FOOD_POISONING,2.0
28_2015,Kolhapur,28,2015,24.51,10.8,86.0,CHOLERA,23.0
28_2015,Koraput,28,2015,23.08,6.5,80.43,,17.0
28_2015,Patiala,28,2015,27.14,159.2,85.71,CHOLERA,23.0
29_2015,Gadchiroli,29,2015,28.55,26.7,81.14,MALARIA,19.0
29_2015,Surveillance,29,2015,31.59,17.5,63.57,DENGUE,17.0
29_2015,Dahod,29,2015,27.78,9.8,74.57,CHOLERA,23.0
30_2015,Bijapur,30,2015,26.29,88.2,87.43,CHIKUNGUNYA,17.0
30_2015,Alwar,30,2015,28.12,61.6,85.29,MEASLES,1.0
30_2015,Karimnagar,30,2015,28.61,25.1,71.86,DENGUE,17.0
30_2015,East,30,2015,22.92,25.2,81.71,HEPATITIS_A,148.0
31_2015,Of Himachal Pradesh,31,2015,24.31,83.9,89.14,DENGUE,17.0
31_2015,Nathavaram,31,2015,29.54,5.2,69.29,FOOD_POISONING,2.0
31_2015,Itanagar Eac,31,2015,27.34,24.4,74.29,SCRUB_TYPHUS,17.0
31_2015,Darrang,31,2015,28.94,42.4,77.71,FOOD_POISONING,2.0
31_2015,Dibrugarh,31,2015,29.98,14.5,69.57,FOOD_POISONING,2.0
31_2015,Hailakandi,31,2015,27.36,139.6,79.57,MEASLES,1.0
31_2015,Jorhat,31,2015,29.21,47.2,74.43,CHICKENPOX,17.0
31_2015,Cholera,31,2015,31.26,9.1,58.43,CHOLERA,23.0
31_2015,Vadodara,31,2015,26.86,78.2,83.57,CHOLERA,23.0
31_2015,Dhanbad,31,2015,27.06,194.1,82.43,HEPATITIS_A,148.0
32_2015,Gumla,32,2015,24.54,18.5,84.43,CHICKENPOX,17.0
32_2015,Latehar,32,2015,26.93,20.9,79.14,TYPHOID,17.0
32_2015,Belagavi,32,2015,25.39,4.6,78.14,FOOD_POISONING,2.0
32_2015,Kalaburagi,32,2015,28.46,6.4,63.0,LEPTOSPIROSIS,17.0
32_2015,Kolar,32,2015,25.31,9.0,69.14,MALARIA,19.0
32_2015,Vijayanaga,32,2015,25.99,73.8,90.43,CHOLERA,23.0
33_2015,Kozhikode,33,2015,25.93,40.5,87.57,HEPATITIS_A,148.0
33_2015,Palakkad,33,2015,25.7,30.3,89.57,CHICKENPOX,17.0
33_2015,Multai,33,2015,23.97,59.1,91.43,HEPATITIS_A,148.0
33_2015,Karera,33,2015,27.97,64.9,86.86,FOOD_POISONING,2.0
33_2015,Kolasib,33,2015,26.88,50.1,87.29,TYPHOID,17.0
33_2015,Rayagada,33,2015,25.38,92.6,87.14,MALARIA,19.0
34_2015,Kurinjipadi,34,2015,29.24,22.5,75.29,FOOD_POISONING,2.0
34_2015,Giridih,34,2015,26.7,53.8,85.71,CHICKENPOX,17.0
34_2015,Jaunpur,34,2015,28.61,46.9,84.14,CHICKENPOX,17.0
35_2015,Supaul,35,2015,27.42,64.2,89.86,FOOD_POISONING,2.0
35_2015,Anand,35,2015,28.84,2.3,73.86,FOOD_POISONING,2.0
35_2015,Kheda,35,2015,28.46,2.8,75.57,CHOLERA,23.0
35_2015,Yamuna,35,2015,30.29,3.8,74.71,CHOLERA,23.0
35_2015,Kupwara,35,2015,18.23,4.8,70.14,CHICKENPOX,17.0
35_2015,Bangalore,35,2015,22.62,9.9,76.14,CHOLERA,23.0
35_2015,Chikkaballa,35,2015,23.09,12.0,74.86,FOOD_POISONING,2.0
35_2015,Mysuru,35,2015,23.96,3.3,75.29,FOOD_POISONING,2.0
36_2015,Kollam,36,2015,26.97,61.0,86.43,CHICKENPOX,17.0
36_2015,Palakkad,36,2015,26.71,28.6,86.43,CHOLERA,23.0
36_2015,Jalna,36,2015,26.44,17.8,70.43,MALARIA,19.0
36_2015,Thane,36,2015,26.68,6.3,85.14,CHOLERA,23.0
36_2015,Thane,36,2015,26.68,6.3,85.14,MALARIA,19.0
36_2015,Thoubal,36,2015,23.34,114.8,92.29,HEPATITIS_A,148.0
37_2015,Ludhiana,37,2015,27.77,0.1,71.0,CHICKENPOX,17.0
37_2015,Dima-Hasao,37,2015,27.29,20.2,89.86,,17.0
37_2015,Nawada,37,2015,29.46,10.0,73.14,FOOD_POISONING,2.0
37_2015,Chikkaballa,37,2015,22.81,61.6,79.29,CHICKENPOX,17.0
38_2015,Mandya,38,2015,24.42,4.4,75.43,CHIKUNGUNYA,17.0
38_2015,Uttara,38,2015,27.84,82.0,88.71,CHOLERA,23.0
38_2015,Bharatpur,38,2015,31.51,17.2,61.57,CHOLERA,23.0
38_2015,Nizamabad,38,2015,26.41,69.8,82.86,FOOD_POISONING,2.0
38_2015,Surveillance,38,2015,30.47,8.3,67.86,CHOLERA,23.0
39_2015,Surveillance,39,2015,30.11,25.0,75.86,DENGUE,17.0
39_2015,Dibrugarh,39,2015,26.89,52.2,87.14,FOOD_POISONING,2.0
39_2015,Anantnag,39,2015,15.24,128.7,70.71,CHOLERA,23.0
39_2015,Khorda,39,2015,26.3,0.0,72.71,FOOD_POISONING,2.0
39_2015,Fatehgarh,39,2015,28.02,2.6,71.14,CHOLERA,23.0
40_2015,Uttarkashi,40,2015,-1.12,0.0,66.43,DENGUE,17.0
40_2015,Gandhinagar,40,2015,29.17,0.0,58.86,CHOLERA,23.0
41_2015,Ahmednagar,41,2015,25.34,7.8,62.43,DENGUE,17.0
41_2015,Jalna,41,2015,26.53,0.1,60.0,DENGUE,17.0
42_2015,Mahasamund,42,2015,27.0,0.0,69.57,CHOLERA,23.0
42_2015,Kheda,42,2015,30.95,0.0,47.14,FOOD_POISONING,2.0
42_2015,Vijayapura,42,2015,26.76,2.6,68.29,CHIKUNGUNYA,17.0
42_2015,Vijayapura,42,2015,26.76,2.6,68.29,DIPHTHERIA,17.0
42_2015,Tumkur,42,2015,23.71,2.2,71.57,CHIKUNGUNYA,17.0
42_2015,Tumkur,42,2015,23.71,2.2,71.57,DENGUE,17.0
42_2015,Nagpur,42,2015,27.66,0.1,61.14,MALARIA,19.0
43_2015,Khurda,43,2015,28.84,0.2,47.57,FOOD_POISONING,2.0
43_2015,Kapurthala,43,2015,23.48,10.5,67.43,DENGUE,17.0
44_2015,Chandigarh,44,2015,21.49,1.5,54.71,DENGUE,17.0
44_2015,Alappuzha,44,2015,26.69,95.7,88.29,CHICKENPOX,17.0
45_2015,Kozhikode,45,2015,26.48,69.5,84.43,HEPATITIS_A,148.0
45_2015,Muktsar,45,2015,22.39,0.0,61.0,HEPATITIS_A,148.0
45_2015,Tumkur,45,2015,23.19,56.5,80.29,CHICKENPOX,17.0
45_2015,Kannur,45,2015,26.62,46.1,87.86,HEPATITIS_A,148.0
45_2015,Thoubal,45,2015,19.54,2.1,85.57,HEPATITIS_A,148.0
45_2015,Khordha,45,2015,25.39,8.2,82.86,HEPATITIS_A,148.0
46_2015,Of Himachal Pradesh,46,2015,15.77,4.8,73.14,DENGUE,17.0
46_2015,Vijayapura,46,2015,27.16,0.2,40.29,CHIKUNGUNYA,17.0
47_2015,Cachar,47,2015,22.08,0.0,76.14,HEPATITIS_A,148.0
47_2015,Goalpara,47,2015,22.17,1.1,78.57,FOOD_POISONING,2.0
47_2015,Jamui,47,2015,22.66,0.0,68.86,MEASLES,1.0
47_2015,Bijapur,47,2015,24.53,0.2,63.14,CHICKENPOX,17.0
48_2015,Patan,48,2015,24.89,0.0,40.71,HEPATITIS_A,148.0
48_2015,Karnal,48,2015,19.57,0.5,63.71,SCRUB_TYPHUS,17.0
48_2015,Anantnag,48,2015,6.56,20.2,60.14,MEASLES,1.0
48_2015,Kupwara,48,2015,5.03,20.3,53.71,CHICKENPOX,17.0
48_2015,Pulwama,48,2015,3.28,20.2,54.29,HEPATITIS_A,148.0
48_2015,Srinagar,48,2015,7.86,20.3,52.14,RABIES,17.0
49_2015,Chikkaballapura,49,2015,20.88,29.0,87.29,FOOD_POISONING,2.0
49_2015,Mysuru,49,2015,22.01,32.3,84.14,MEASLES,1.0
49_2015,Malappuram,49,2015,26.08,30.3,83.86,DENGUE,17.0
49_2015,Joura,49,2015,21.0,2.7,70.57,DENGUE,17.0
49_2015,Beed,49,2015,24.61,0.0,55.43,DENGUE,17.0
49_2015,Gadchiroli,49,2015,26.24,0.9,56.0,MALARIA,19.0
49_2015,Gadchiroli,49,2015,26.24,0.9,56.0,DENGUE,17.0
49_2015,Jalna,49,2015,24.68,0.0,53.86,DENGUE,17.0
50_2015,Thane,50,2015,25.89,0.0,60.86,LEPTOSPIROSIS,17.0
50_2015,Hnahthial,50,2015,15.97,0.8,82.29,FOOD_POISONING,2.0
50_2015,Mamit,50,2015,19.38,1.2,85.86,FOOD_POISONING,2.0
50_2015,Balasore,50,2015,23.92,1.9,75.43,FOOD_POISONING,2.0
50_2015,Sundargarh,50,2015,21.91,0.4,62.14,MALARIA,19.0
50_2015,Fatehpur,50,2015,20.17,0.0,67.71,DENGUE,17.0
50_2015,Kaushambi,50,2015,20.31,0.0,67.43,CHOLERA,23.0
51_2015,Chandigarh,51,2015,12.1,0.3,69.0,CHOLERA,23.0
51_2015,Palakkad,51,2015,25.86,17.3,82.29,HEPATITIS_A,148.0
51_2015,Ballia,51,2015,16.03,0.0,67.0,SCRUB_TYPHUS,17.0
51_2015,Sonitpur,51,2015,15.55,1.8,74.57,FOOD_POISONING,2.0
51_2015,Tumkur,51,2015,22.46,2.6,76.14,FOOD_POISONING,2.0
51_2015,Tumkur,51,2015,22.46,2.6,76.14,DENGUE,17.0
51_2015,Kollam,51,2015,26.85,39.5,83.14,DIPHTHERIA,17.0
52_2015,Koraput,52,2015,19.14,0.1,66.71,FOOD_POISONING,2.0
52_2015,Rayagada,52,2015,20.25,6.6,75.71,CHOLERA,23.0
52_2015,Amritsar,52,2015,11.69,0.2,68.29,MEASLES,1.0
52_2015,Kamrup,52,2015,16.23,0.0,71.71,TYPHOID,17.0
52_2015,Imphal,52,2015,13.29,0.0,68.43,DENGUE,17.0
01_2016,Gomati,1,2016,19.03,0.0,71.57,LEPTOSPIROSIS,17.0
02_2016,Karimganj,2,2016,18.28,15.5,76.14,MEASLES,1.0
02_2016,Nuh,2,2016,17.91,0.0,68.43,MEASLES,1.0
02_2016,Nuh,2,2016,17.91,0.0,68.43,CHICKENPOX,17.0
02_2016,Jajpur,2,2016,21.88,0.0,73.43,CHICKENPOX,17.0
03_2016,Koraput,3,2016,17.94,0.0,58.57,MEASLES,1.0
03_2016,Koraput,3,2016,17.94,0.0,58.57,FOOD_POISONING,2.0
03_2016,Sas,3,2016,23.54,0.0,70.0,CHICKENPOX,17.0
03_2016,Ladakh,3,2016,-18.44,0.9,65.57,MEASLES,1.0
03_2016,Surveillance,3,2016,24.04,0.0,70.29,MEASLES,1.0
04_2016,Darrang,4,2016,15.92,5.5,79.43,CHICKENPOX,17.0
04_2016,Madhubani,4,2016,15.46,8.9,72.43,CHICKENPOX,17.0
04_2016,Kupwara,4,2016,-3.45,0.7,48.57,MEASLES,1.0
04_2016,Aurangabad,4,2016,20.09,0.0,41.57,LEPTOSPIROSIS,17.0
04_2016,Bhandara,4,2016,19.31,0.7,53.71,FOOD_POISONING,2.0
04_2016,Yavatmal,4,2016,21.4,0.0,42.43,MALARIA,19.0
04_2016,Mayurbhanj,4,2016,16.66,5.3,73.14,RABIES,17.0
05_2016,Golaghat,5,2016,15.15,4.6,78.14,HEPATITIS_A,148.0
05_2016,Nagaon,5,2016,16.83,7.6,76.43,DIPHTHERIA,17.0
05_2016,Dharwad,5,2016,24.79,0.0,45.0,CHOLERA,23.0
05_2016,Shimoga,5,2016,25.46,0.0,53.0,HEPATITIS_A,148.0
06_2016,Tumkur,6,2016,22.97,0.0,45.0,CHIKUNGUNYA,17.0
06_2016,Amravati,6,2016,23.66,0.0,40.71,MALARIA,19.0
06_2016,Pondicherry,6,2016,26.29,0.0,70.0,FOOD_POISONING,2.0
06_2016,Faridkot,6,2016,14.29,0.0,59.14,DIPHTHERIA,17.0
06_2016,Jaisalmer,6,2016,17.27,0.0,32.86,MEASLES,1.0
06_2016,Adilabad,6,2016,26.15,0.0,40.43,FOOD_POISONING,2.0
06_2016,Nalgonda,6,2016,27.47,0.0,48.71,MEASLES,1.0
07_2016,Nalgonda,7,2016,28.33,0.0,53.29,FOOD_POISONING,2.0
07_2016,Jail Orai,7,2016,20.04,0.0,56.0,CHICKENPOX,17.0
07_2016,Munger,7,2016,18.61,6.5,70.14,MALARIA,19.0
07_2016,Muzaffarpur,7,2016,20.4,1.1,59.86,FOOD_POISONING,2.0
07_2016,Korba,7,2016,23.76,0.2,53.57,CHOLERA,23.0
07_2016,Raigarh,7,2016,24.39,0.0,47.57,MEASLES,1.0
08_2016,Raigarh,8,2016,27.91,0.0,45.14,FOOD_POISONING,2.0
08_2016,Raigarh,8,2016,27.91,0.0,45.14,MEASLES,1.0
08_2016,Raigarh,8,2016,27.91,0.0,45.14,CHOLERA,23.0
08_2016,Budgam,8,2016,-1.54,37.1,72.0,CHICKENPOX,17.0
